id,invoice_id,credit_card_number,credit_card_expiration_date,result,created_at,updated_at
793,676,4.13242E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
794,677,4.46646E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
795,678,4.42013E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
796,679,4.44853E+15,04/23,failed,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
797,679,4.23206E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
798,680,4.39775E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
799,681,4.89626E+15,04/23,failed,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
800,681,4.54325E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
801,682,4.53488E+15,04/23,refunded,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
802,683,4.27517E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
803,684,4.26787E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
804,685,4.92972E+15,04/23,refunded,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
805,685,4.44639E+15,04/23,refunded,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
806,686,4.63113E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
807,687,4.58918E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
808,688,4.76853E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
809,689,4.69895E+15,04/23,failed,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
810,689,4.36206E+15,04/23,success,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
811,690,4.35365E+15,04/23,refunded,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
812,691,4.07674E+15,04/23,refunded,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
813,692,4.1217E+15,04/23,refunded,2012-03-27 14:54:42 UTC,2012-03-27 14:54:42 UTC
814,693,4.1105E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
815,694,4.83047E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
816,695,4.06865E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
817,696,4.20812E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
818,697,4.37156E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
819,698,4.07924E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
820,699,4.32359E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
821,700,4.99168E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
822,701,4.89139E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
823,702,4.65996E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
824,703,4.71643E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
825,704,4.01984E+15,04/23,failed,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
826,704,4.26071E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
827,705,4.4523E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
828,706,4.34134E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
829,707,4.37559E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
830,708,4.93389E+15,04/23,failed,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
831,708,4.11627E+15,04/23,failed,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
832,708,4.78203E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
833,709,4.86025E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
834,710,4.37474E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
835,710,4.17974E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
836,710,4.30382E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
837,711,4.98779E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
838,712,4.74507E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
839,713,4.80941E+15,04/23,refunded,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
840,714,4.65234E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
841,715,4.85001E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
842,716,4.61405E+15,04/23,success,2012-03-27 14:54:43 UTC,2012-03-27 14:54:43 UTC
843,717,4.7219E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
844,718,4.57852E+15,04/23,failed,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
845,718,4.05737E+15,04/23,failed,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
846,718,4.10069E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
847,719,4.94065E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
848,720,4.83511E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
849,721,4.75074E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
850,722,4.87829E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
851,723,4.01779E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
852,724,4.62628E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
853,725,4.21206E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
854,726,4.61344E+15,04/23,failed,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
855,726,4.05424E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
856,727,4.79252E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
857,728,4.16197E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
858,729,4.17589E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
859,730,4.06825E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
860,731,4.30663E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
861,732,4.70915E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
862,733,4.99667E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
863,734,4.17058E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
864,735,4.82232E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
865,736,4.57795E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
866,736,4.12511E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
867,736,4.78555E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
868,737,4.04963E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
869,738,4.19747E+15,04/23,success,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
870,739,4.18451E+15,04/23,refunded,2012-03-27 14:54:44 UTC,2012-03-27 14:54:44 UTC
871,740,4.56823E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
872,741,4.20056E+15,04/23,refunded,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
873,742,4.64796E+15,04/23,refunded,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
874,743,4.49277E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
875,744,4.34387E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
876,745,4.55502E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
877,746,4.28342E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
878,748,4.62369E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
879,749,4.42993E+15,04/23,refunded,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
880,750,4.02925E+15,04/23,refunded,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
881,751,4.61546E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
882,752,4.81516E+15,04/23,refunded,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
883,753,4.58352E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
884,754,4.18768E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
885,755,4.85832E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
886,756,4.25252E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
887,757,4.50293E+15,04/23,refunded,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
888,758,4.40994E+15,04/23,success,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
889,759,4.11136E+15,04/23,refunded,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
890,760,4.06064E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
891,761,4.49953E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
892,762,4.42157E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
893,763,4.02371E+15,04/23,refunded,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
894,764,4.81081E+15,04/23,refunded,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
895,765,4.14192E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
896,766,4.96088E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
897,767,4.72871E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
898,768,4.84734E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
899,769,4.71391E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
900,770,4.50736E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
901,771,4.61868E+15,04/23,refunded,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
902,772,4.69136E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
903,773,4.84383E+15,04/23,refunded,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
904,774,4.06534E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
905,775,4.02766E+15,04/23,refunded,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
906,776,4.70434E+15,04/23,failed,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
907,777,4.38164E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
908,778,4.23554E+15,04/23,success,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
909,779,4.48126E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
910,780,4.14182E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
911,781,4.48994E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
912,782,4.74719E+15,04/23,failed,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
913,782,4.08763E+15,04/23,failed,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
914,782,4.29602E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
915,783,4.9108E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
916,784,4.26814E+15,04/23,refunded,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
917,785,4.15571E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
918,786,4.85283E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
919,787,4.58116E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
920,788,4.95284E+15,04/23,refunded,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
921,789,4.45367E+15,04/23,refunded,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
922,790,4.1527E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
923,791,4.43309E+15,04/23,refunded,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
924,792,4.14603E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
925,793,4.00321E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
926,794,4.27464E+15,04/23,refunded,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
927,795,4.67672E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
928,796,4.33687E+15,04/23,refunded,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
929,797,4.19805E+15,04/23,success,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
930,798,4.93486E+15,04/23,refunded,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
931,799,4.80379E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
932,800,4.32187E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
933,801,4.74674E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
934,802,4.76739E+15,04/23,refunded,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
935,803,4.39828E+15,04/23,refunded,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
936,804,4.43699E+15,04/23,refunded,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
937,805,4.74327E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
938,806,4.96934E+15,04/23,refunded,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
939,807,4.07249E+15,04/23,failed,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
940,807,4.76607E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
941,808,4.6273E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
942,809,4.2928E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
943,810,4.086E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
944,811,4.04675E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
945,812,4.0551E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
946,813,4.91125E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
947,814,4.11734E+15,04/23,refunded,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
948,815,4.95165E+15,04/23,refunded,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
949,816,4.08704E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
950,817,4.76202E+15,04/23,success,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
951,818,4.24775E+15,04/23,refunded,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
952,819,4.92345E+15,04/23,refunded,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
953,820,4.05048E+15,04/23,refunded,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
954,821,4.57393E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
955,822,4.22494E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
956,823,4.4063E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
957,824,4.70832E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
958,825,4.48992E+15,04/23,refunded,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
959,826,4.69196E+15,04/23,failed,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
960,826,4.5724E+15,04/23,failed,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
961,826,4.43904E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
962,827,4.95455E+15,04/23,refunded,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
963,828,4.67224E+15,04/23,refunded,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
964,829,4.15847E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
965,830,4.64788E+15,04/23,failed,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
966,830,4.51267E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
967,831,4.41008E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
968,832,4.65961E+15,04/23,failed,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
969,832,4.63217E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
970,833,4.09825E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
971,834,4.86485E+15,04/23,refunded,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
972,835,4.36018E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
973,836,4.15982E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
974,837,4.97193E+15,04/23,success,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
975,838,4.73615E+15,04/23,refunded,2012-03-27 14:54:49 UTC,2012-03-27 14:54:49 UTC
976,839,4.34588E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
977,839,4.04947E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
978,840,4.36192E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
979,841,4.24298E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
980,842,4.47538E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
981,843,4.96743E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
982,844,4.54081E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
983,844,4.72397E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
984,845,4.45276E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
985,846,4.18351E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
986,847,4.75408E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
987,847,4.64403E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
988,848,4.51169E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
989,849,4.55258E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
990,850,4.59824E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
991,851,4.8923E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
992,852,4.02504E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
993,853,4.07811E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
994,854,4.73195E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
995,855,4.70794E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
996,856,4.84521E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
997,857,4.72883E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
998,858,4.22882E+15,04/23,failed,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
999,859,4.12773E+15,04/23,success,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
1000,860,4.05104E+15,04/23,refunded,2012-03-27 14:54:50 UTC,2012-03-27 14:54:50 UTC
1001,861,4.79791E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1002,861,4.16884E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1003,861,4.83895E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1004,862,4.81985E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1005,863,4.9604E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1006,864,4.3584E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1007,865,4.08038E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1008,866,4.1432E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1009,867,4.70577E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1010,868,4.6693E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1011,869,4.42422E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1012,870,4.01598E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1013,871,4.74972E+15,04/23,failed,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1014,871,4.57247E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1015,872,4.27991E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1016,873,4.07536E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1017,874,4.84235E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1018,875,4.81286E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1019,876,4.11502E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1020,878,4.69813E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1021,879,4.02223E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1022,880,4.72869E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1023,881,4.79814E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1024,882,4.41784E+15,04/23,refunded,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1025,883,4.72255E+15,04/23,success,2012-03-27 14:54:51 UTC,2012-03-27 14:54:51 UTC
1026,884,4.59512E+15,04/23,failed,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1027,884,4.11965E+15,04/23,failed,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1028,885,4.51723E+15,04/23,refunded,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1029,886,4.46692E+15,04/23,success,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1030,887,4.36407E+15,04/23,failed,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1031,887,4.20852E+15,04/23,success,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1032,888,4.95381E+15,04/23,refunded,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1033,890,4.78624E+15,04/23,failed,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1034,890,4.94208E+15,04/23,success,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1035,891,4.15871E+15,04/23,success,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1036,892,4.63939E+15,04/23,refunded,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1037,893,4.39138E+15,04/23,refunded,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1038,894,4.14998E+15,04/23,success,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1039,895,4.12029E+15,04/23,success,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1040,896,4.88117E+15,04/23,success,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1041,897,4.26467E+15,04/23,refunded,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1042,898,4.14362E+15,04/23,refunded,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1043,899,4.85448E+15,04/23,refunded,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
1044,900,4.10107E+15,04/23,success,2012-03-27 14:54:52 UTC,2012-03-27 14:54:52 UTC
